member_srl,ref_dt,rct_dt,dsl,dpo,label
24893692,20180522,20180502,20,18.0625,1
24893692,20180607,20180601,6,17.7222222222222,1
24893692,20180622,20180616,6,17.5789473684211,1
24930487,20170822,20170812,10,0.0,0
24930487,20170907,20170812,26,0.0,0
24930487,20170922,20170812,41,0.0,0
24930487,20171007,20170812,56,0.0,0
24930487,20171022,20170812,71,0.0,0
24930487,20171107,20170812,87,0.0,0
24930487,20171122,20170812,102,0.0,0
24930487,20171207,20170812,117,0.0,0
24930487,20171222,20170812,132,0.0,0
24930487,20180107,20170812,148,0.0,0
24930487,20180122,20170812,163,0.0,0
24930487,20180207,20180207,0,0.0,0
24930487,20180222,20180207,15,89.5,1
24930487,20180307,20180304,3,51.0,0
24930487,20180322,20180304,18,51.0,1
24930487,20180407,20180401,6,46.4,0
24930487,20180422,20180401,21,46.4,0
24930487,20180507,20180401,36,46.4,0
24930487,20180522,20180401,51,46.4,0
24930487,20180607,20180401,67,46.4,1
24930487,20180622,20180616,6,51.3333333333333,1
24961913,20170807,20170802,5,0.0,0
24961913,20170822,20170802,20,0.0,0
24961913,20170907,20170802,36,0.0,0
24961913,20170922,20170802,51,0.0,0
24961913,20171007,20170802,66,0.0,0
24961913,20171022,20170802,81,0.0,0
24961913,20171107,20170802,97,0.0,1
24961913,20171122,20171108,14,49.0,0
24961913,20171207,20171108,29,49.0,0
24961913,20171222,20171108,44,49.0,0
24961913,20180107,20171108,60,49.0,0
24961913,20180122,20171108,75,49.0,0
24961913,20180207,20171108,91,49.0,0
24961913,20180222,20171108,106,49.0,0
24961913,20180307,20171108,119,49.0,0
24961913,20180322,20171108,134,49.0,0
24961913,20180407,20171108,150,49.0,0
24961913,20180422,20171108,165,49.0,1
24995355,20170822,20170808,14,0.0,0
24995355,20170907,20170808,30,0.0,0
24995355,20170922,20170808,45,0.0,0
24995355,20171007,20170808,60,0.0,0
24995355,20171022,20170808,75,0.0,0
24995355,20171107,20170808,91,0.0,0
24995355,20171122,20170808,106,0.0,0
24995355,20171207,20170808,121,0.0,0
24995355,20171222,20170808,136,0.0,0
24995355,20180107,20170808,152,0.0,0
24995355,20180122,20170808,167,0.0,1
24995355,20180207,20180123,15,84.0,1
24995355,20180222,20180212,10,62.6666666666667,0
24995355,20180307,20180212,23,62.6666666666667,0
24995355,20180322,20180212,38,62.6666666666667,0
24995355,20180407,20180212,54,62.6666666666667,0
24995355,20180422,20180212,69,62.6666666666667,0
24995355,20180507,20180212,84,62.6666666666667,0
24995355,20180522,20180212,99,62.6666666666667,0
24995355,20180607,20180212,115,62.6666666666667,0
24995355,20180622,20180212,130,62.6666666666667,1
25005270,20170907,20170824,14,0.0,0
25005270,20170922,20170824,29,0.0,1
25005270,20171007,20170927,10,17.0,0
25005270,20171022,20170927,25,17.0,1
25005270,20171107,20171023,15,20.0,0
25005270,20171122,20171023,30,20.0,1
25005270,20171207,20171128,9,24.0,0
25005270,20171222,20171128,24,24.0,1
25005270,20180107,20171229,9,25.4,1
25005270,20180122,20180108,14,22.8333333333333,0
25005270,20180207,20180108,30,22.8333333333333,0
25005270,20180222,20180108,45,22.8333333333333,0
25005270,20180307,20180108,58,22.8333333333333,0
25005270,20180322,20180108,73,22.8333333333333,1
25005270,20180407,20180326,12,30.5714285714286,0
25005270,20180422,20180326,27,30.5714285714286,0
25005270,20180507,20180326,42,30.5714285714286,0
25005270,20180522,20180326,57,30.5714285714286,0
25005270,20180607,20180326,73,30.5714285714286,0
25005270,20180622,20180326,88,30.5714285714286,0
25008630,20171107,20171025,13,1.5,0
25008630,20171122,20171025,28,1.5,0
25008630,20171207,20171025,43,1.5,0
25008630,20171222,20171025,58,1.5,0
25008630,20180107,20171025,74,1.5,0
25008630,20180122,20180122,0,1.5,0
25008630,20180207,20180122,16,30.6666666666667,0
25008630,20180222,20180122,31,30.6666666666667,1
25008630,20180307,20180228,7,32.25,1
25008630,20180322,20180315,7,28.8,0
25008630,20180407,20180315,23,28.8,0
25008630,20180422,20180315,38,28.8,1
25008630,20180507,20180506,1,28.0,0
25008630,20180522,20180506,16,28.0,1
25008630,20180607,20180605,2,28.25,1
25064927,20170822,20170813,9,0.0,1
25064927,20170907,20170904,3,11.0,0
25064927,20170922,20170904,18,11.0,0
25064927,20171007,20170904,33,11.0,0
25064927,20171022,20170904,48,11.0,0
25064927,20171107,20170904,64,11.0,0
25064927,20171122,20170904,79,11.0,0
25064927,20171207,20170904,94,11.0,1
25064927,20171222,20171213,9,30.5,0
25064927,20180107,20171213,25,30.5,1
25064927,20180122,20180115,7,25.8333333333333,1
25064927,20180207,20180204,3,25.0,0
25064927,20180222,20180204,18,25.0,1
25064927,20180307,20180302,5,25.125,0
25064927,20180322,20180302,20,25.125,0
25064927,20180407,20180302,36,25.125,1
25064927,20180422,20180419,3,27.6666666666667,0
25064927,20180507,20180419,18,27.6666666666667,0
25064927,20180522,20180419,33,27.6666666666667,0
25064927,20180607,20180606,1,29.7,1
25064927,20180622,20180616,6,27.9090909090909,1
25078262,20170722,20170707,15,0.0,0
25078262,20170807,20170707,31,0.0,0
25078262,20170822,20170707,46,0.0,0
25078262,20170907,20170707,62,0.0,0
25078262,20170922,20170707,77,0.0,0
25078262,20171007,20170707,92,0.0,0
25078262,20171022,20170707,107,0.0,0
25078262,20171107,20170707,123,0.0,0
25078262,20171122,20170707,138,0.0,1
25078262,20171207,20171204,3,75.0,0
25078262,20171222,20171204,18,75.0,0
25078262,20180107,20171204,34,75.0,0
25078262,20180122,20171204,49,75.0,0
25078262,20180207,20171204,65,75.0,1
25078262,20180222,20180208,14,72.0,1
25078262,20180307,20180228,7,47.2,0
25078262,20180322,20180228,22,47.2,0
25078262,20180407,20180228,38,47.2,0
25078262,20180422,20180228,53,47.2,0
25078262,20180507,20180228,68,47.2,0
25078262,20180522,20180228,83,47.2,0
25095254,20171022,20171022,0,0.0,0
25095254,20171107,20171022,16,4.5,1
25095254,20171122,20171120,2,12.6666666666667,0
25095254,20171207,20171120,17,12.6666666666667,1
25095254,20171222,20171221,1,17.25,0
25095254,20180107,20171221,17,17.25,0
25095254,20180122,20171221,32,17.25,0
25095254,20180207,20171221,48,17.25,0
25095254,20180222,20171221,63,17.25,0
25095254,20180307,20171221,76,17.25,0
25095254,20180322,20171221,91,17.25,0
25095254,20180407,20171221,107,17.25,1
25097819,20171122,20171108,14,0.0,0
25097819,20171207,20171108,29,0.0,0
25097819,20171222,20171108,44,0.0,0
25097819,20180107,20171108,60,0.0,0
25097819,20180122,20180122,0,0.0,0
25097819,20180207,20180122,16,37.5,0
25097819,20180222,20180122,31,37.5,0
25097819,20180307,20180122,44,37.5,0
25097819,20180322,20180122,59,37.5,1
25097819,20180407,20180326,12,46.0,0
25097819,20180422,20180326,27,46.0,0
25097819,20180507,20180326,42,46.0,0
25097819,20180522,20180326,57,46.0,0
25097819,20180607,20180326,73,46.0,0
25097819,20180622,20180326,88,46.0,0
25115393,20170807,20170803,4,0.0,0
25115393,20170822,20170803,19,0.0,0
25115393,20170907,20170803,35,0.0,0
25115393,20170922,20170803,50,0.0,1
25115393,20171007,20171001,6,29.5,0
25115393,20171022,20171001,21,29.5,0
25115393,20171107,20171001,37,29.5,0
25115393,20171122,20171001,52,29.5,0
25115393,20171207,20171001,67,29.5,0
25115393,20171222,20171001,82,29.5,0
25115393,20180107,20171001,98,29.5,0
25115393,20180122,20171001,113,29.5,1
25115393,20180207,20180204,3,46.25,0
25115393,20180222,20180204,18,46.25,1
25115393,20180307,20180306,1,43.0,0
25115393,20180322,20180306,16,43.0,1
25115393,20180407,20180325,13,39.0,0
25115393,20180422,20180325,28,39.0,1
25181120,20180407,20180404,3,0.0,0
25181120,20180422,20180404,18,0.0,0
25181120,20180507,20180404,33,0.0,0
25181120,20180522,20180404,48,0.0,0
25181120,20180607,20180404,64,0.0,0
25181120,20180622,20180404,79,0.0,0
25185988,20170722,20170716,6,0.0,1
25185988,20170807,20170802,5,8.5,0
25185988,20170822,20170802,20,8.5,0
25185988,20170907,20170906,1,17.3333333333333,0
25185988,20170922,20170922,0,17.3333333333333,1
25185988,20171007,20171002,5,15.6,1
25185988,20171022,20171019,3,15.8333333333333,0
25185988,20171107,20171019,19,15.8333333333333,0
25185988,20171122,20171019,34,15.8333333333333,0
25185988,20171207,20171019,49,15.8333333333333,0
25185988,20171222,20171019,64,15.8333333333333,0
25185988,20180107,20171019,80,15.8333333333333,0
25185988,20180122,20171019,95,15.8333333333333,0
25185988,20180207,20171019,111,15.8333333333333,0
25185988,20180222,20171019,126,15.8333333333333,0
25185988,20180307,20171019,139,15.8333333333333,0
25185988,20180322,20171019,154,15.8333333333333,1
25185988,20180407,20180403,4,37.2857142857143,1
25185988,20180422,20180417,5,34.375,1
25186073,20170922,20170920,2,3.0,0
25186073,20171007,20170920,17,3.0,0
25186073,20171022,20170920,32,3.0,0
25186073,20171107,20170920,48,3.0,0
25186073,20171122,20170920,63,3.0,0
25186073,20171207,20170920,78,3.0,0
25186073,20171222,20170920,93,3.0,0
25186073,20180107,20170920,109,3.0,0
25186073,20180122,20170920,124,3.0,0
25186073,20180207,20170920,140,3.0,0
25186073,20180222,20170920,155,3.0,0
25186073,20180307,20170920,168,3.0,0
25186073,20180322,20170920,183,3.0,0
25186073,20180407,20170920,199,3.0,0
25186073,20180422,20170920,214,3.0,1
25186073,20180507,20180501,6,76.3333333333333,0
25186073,20180522,20180501,21,76.3333333333333,0
25186073,20180607,20180501,37,76.3333333333333,1
25186073,20180622,20180614,8,68.25,0
25186989,20171007,20171001,6,0.0,0
25186989,20171022,20171001,21,0.0,1
25186989,20171107,20171023,15,11.0,0
25186989,20171122,20171023,30,11.0,0
25186989,20171207,20171023,45,11.0,0
25186989,20171222,20171023,60,11.0,0
25186989,20180107,20171023,76,11.0,0
25186989,20180122,20171023,91,11.0,0
25186989,20180207,20171023,107,11.0,0
25186989,20180222,20171023,122,11.0,0
25186989,20180307,20171023,135,11.0,1
25186989,20180322,20180310,12,53.3333333333333,0
25186989,20180407,20180310,28,53.3333333333333,0
25186989,20180422,20180310,43,53.3333333333333,1
25186989,20180507,20180504,3,53.75,0
25186989,20180522,20180504,18,53.75,1
25220400,20180407,20180329,9,0.0,1
25244989,20171007,20170927,10,0.0,0
25244989,20171022,20170927,25,0.0,0
25244989,20171107,20170927,41,0.0,0
25244989,20171122,20170927,56,0.0,0
25244989,20171207,20170927,71,0.0,0
25244989,20171222,20170927,86,0.0,0
25244989,20180107,20170927,102,0.0,0
25244989,20180122,20170927,117,0.0,0
25244989,20180207,20170927,133,0.0,0
25244989,20180222,20170927,148,0.0,0
25244989,20180307,20170927,161,0.0,0
25244989,20180322,20170927,176,0.0,0
25244989,20180407,20170927,192,0.0,0
25244989,20180422,20170927,207,0.0,0
25244989,20180507,20170927,222,0.0,0
25244989,20180522,20170927,237,0.0,0
25244989,20180607,20170927,253,0.0,0
25244989,20180622,20170927,268,0.0,0
25252938,20170822,20170817,5,0.0,0
25252938,20170907,20170817,21,0.0,0
25252938,20170922,20170817,36,0.0,1
25252938,20171007,20170926,11,20.0,0
25252938,20171022,20170926,26,20.0,0
25252938,20171107,20171107,0,20.0,1
25252938,20171122,20171109,13,21.0,1
25252938,20171207,20171123,14,19.6,0
25252938,20171222,20171123,29,19.6,1
25252938,20180107,20171231,7,22.6666666666667,0
25252938,20180122,20171231,22,22.6666666666667,1
25252938,20180207,20180127,11,20.375,0
25252938,20180222,20180127,26,20.375,0
25252938,20180307,20180127,39,20.375,0
25252938,20180322,20180127,54,20.375,1
25252938,20180407,20180324,14,24.3333333333333,0
25252938,20180422,20180324,29,24.3333333333333,0
25252938,20180507,20180324,44,24.3333333333333,1
25252938,20180522,20180511,11,26.7,0
25252938,20180607,20180511,27,26.7,0
25252938,20180622,20180511,42,26.7,1
25337156,20171107,20171030,8,0.0,1
25337156,20171122,20171114,8,5.0,1
25337156,20171207,20171123,14,6.0,0
25337156,20171222,20171123,29,6.0,0
25337156,20180107,20171123,45,6.0,0
25337156,20180122,20171123,60,6.0,0
25337156,20180207,20171123,76,6.0,0
25337156,20180222,20171123,91,6.0,0
25337156,20180307,20171123,104,6.0,0
25337156,20180322,20171123,119,6.0,0
25337156,20180407,20171123,135,6.0,1
25337156,20180422,20180412,10,32.8,1
25337156,20180507,20180505,2,31.1666666666667,0
25337156,20180522,20180505,17,31.1666666666667,1
25337156,20180607,20180602,5,30.7142857142857,0
25337156,20180622,20180602,20,30.7142857142857,1
25357084,20170807,20170724,14,0.0,0
25357084,20170822,20170724,29,0.0,1
25357084,20170907,20170824,14,15.5,0
25357084,20170922,20170824,29,15.5,1
25357084,20171007,20170924,13,20.6666666666667,0
25357084,20171022,20170924,28,20.6666666666667,0
25357084,20171107,20170924,44,20.6666666666667,0
25357084,20171122,20170924,59,20.6666666666667,0
25357084,20171207,20170924,74,20.6666666666667,0
25357084,20171222,20170924,89,20.6666666666667,0
25357084,20180107,20170924,105,20.6666666666667,0
25357084,20180122,20170924,120,20.6666666666667,0
25357084,20180207,20170924,136,20.6666666666667,0
25357084,20180222,20170924,151,20.6666666666667,0
25357084,20180307,20170924,164,20.6666666666667,0
25357084,20180322,20170924,179,20.6666666666667,0
25357084,20180407,20170924,195,20.6666666666667,0
25357084,20180422,20170924,210,20.6666666666667,0
25357084,20180507,20170924,225,20.6666666666667,0
25357084,20180522,20170924,240,20.6666666666667,0
25357084,20180607,20170924,256,20.6666666666667,0
25357084,20180622,20170924,271,20.6666666666667,0
25431923,20170722,20170717,5,0.0,0
25431923,20170807,20170717,21,0.0,1
25431923,20170822,20170810,12,12.0,0
25431923,20170907,20170810,28,12.0,0
25431923,20170922,20170810,43,12.0,0
25431923,20171007,20171007,0,12.0,0
25431923,20171022,20171007,15,27.3333333333333,0
25431923,20171107,20171007,31,27.3333333333333,1
25431923,20171122,20171113,9,23.8,0
25431923,20171207,20171113,24,23.8,1
25431923,20171222,20171213,9,24.8333333333333,0
25431923,20180107,20171213,25,24.8333333333333,0
25431923,20180122,20171213,40,24.8333333333333,0
25431923,20180207,20171213,56,24.8333333333333,0
25431923,20180222,20171213,71,24.8333333333333,1
25431923,20180307,20180226,9,32.0,1
25431923,20180322,20180317,5,24.3,0
25431923,20180407,20180317,21,24.3,1
25431923,20180422,20180419,3,23.0,0
25431923,20180507,20180419,18,23.0,1
25431923,20180522,20180511,11,22.9230769230769,0
25431923,20180607,20180511,27,22.9230769230769,1
25431923,20180622,20180612,10,22.0,1
25513013,20170822,20170814,8,0.0,1
25513013,20170907,20170825,13,5.5,1
25513013,20170922,20170914,8,10.3333333333333,1
25513013,20171007,20170928,9,9.0,1
25513013,20171022,20171017,5,9.14285714285714,0
25513013,20171107,20171017,21,9.14285714285714,0
25513013,20171122,20171017,36,9.14285714285714,1
25513013,20171207,20171127,10,13.125,1
25513013,20171222,20171214,8,13.5555555555556,0
25513013,20180107,20180106,1,14.5,1
25513013,20180122,20180117,5,14.1818181818182,1
25513013,20180207,20180127,11,13.8333333333333,0
25513013,20180222,20180127,26,13.8333333333333,1
25513013,20180307,20180307,0,13.8333333333333,0
25513013,20180322,20180307,15,15.7692307692308,1
25513013,20180407,20180329,9,16.2142857142857,0
25513013,20180422,20180329,24,16.2142857142857,0
25513013,20180507,20180329,39,16.2142857142857,0
25513013,20180522,20180329,54,16.2142857142857,0
25513013,20180607,20180329,70,16.2142857142857,1
25513013,20180622,20180615,7,20.3333333333333,0
25548537,20180122,20180112,10,0.0,0
25548537,20180207,20180112,26,0.0,0
25548537,20180222,20180112,41,0.0,0
25548537,20180307,20180112,54,0.0,1
25548537,20180322,20180318,4,32.5,1
25548537,20180407,20180327,11,24.6666666666667,1
25548537,20180422,20180418,4,24.0,0
25548537,20180507,20180418,19,24.0,0
25548537,20180522,20180418,34,24.0,0
25548537,20180607,20180418,50,24.0,1
25548537,20180622,20180611,11,30.0,0
25630389,20180322,20180315,7,3.0,0
25630389,20180407,20180315,23,3.0,1
25630389,20180422,20180412,10,11.3333333333333,1
25630389,20180507,20180503,4,13.75,0
25630389,20180522,20180503,19,13.75,1
25630389,20180607,20180524,14,15.2,0
25630389,20180622,20180524,29,15.2,1
25638451,20170922,20170913,9,0.0,0
25638451,20171007,20170913,24,0.0,1
25638451,20171022,20171018,4,17.5,0
25638451,20171107,20171018,20,17.5,1
25638451,20171122,20171116,6,21.3333333333333,0
25638451,20171207,20171116,21,21.3333333333333,0
25638451,20171222,20171116,36,21.3333333333333,0
25638451,20180107,20171116,52,21.3333333333333,0
25638451,20180122,20171116,67,21.3333333333333,0
25638451,20180207,20171116,83,21.3333333333333,0
25638451,20180222,20171116,98,21.3333333333333,0
25638451,20180307,20171116,111,21.3333333333333,0
25638451,20180322,20171116,126,21.3333333333333,0
25638451,20180407,20171116,142,21.3333333333333,1
25638451,20180422,20180409,13,52.0,0
25638451,20180507,20180409,28,52.0,0
25638451,20180522,20180409,43,52.0,0
25638451,20180607,20180409,59,52.0,1
25689815,20180407,20180331,7,0.0,0
25689815,20180422,20180331,22,0.0,1
25689815,20180507,20180425,12,12.5,1
25689815,20180522,20180515,7,15.0,0
25689815,20180607,20180515,23,15.0,0
25689815,20180622,20180515,38,15.0,0
25720894,20170707,20170707,0,0.0,1
25720894,20170722,20170720,2,2.0,1
25720894,20170807,20170801,6,2.88888888888889,1
25720894,20170822,20170814,8,3.54545454545455,1
25720894,20170907,20170901,6,4.07142857142857,1
25720894,20170922,20170917,5,4.5625,1
25720894,20171007,20171002,5,4.88888888888889,1
25720894,20171022,20171021,1,5.35,0
25720894,20171107,20171021,17,5.35,1
25720894,20171122,20171115,7,6.0,1
25720894,20171207,20171123,14,6.08695652173913,1
25720894,20171222,20171215,7,6.23076923076923,1
25720894,20180107,20180103,4,6.7037037037037,1
25720894,20180122,20180117,5,6.72413793103448,1
25720894,20180207,20180202,5,6.80645161290323,1
25720894,20180222,20180219,3,7.125,1
25720894,20180307,20180305,2,7.33333333333333,1
25720894,20180322,20180314,8,7.38235294117647,1
25720894,20180407,20180402,5,7.10526315789474,0
25720894,20180422,20180402,20,7.10526315789474,1
25720894,20180507,20180428,9,7.58974358974359,0
25720894,20180522,20180428,24,7.58974358974359,1
25720894,20180607,20180605,2,8.14634146341463,1
25720894,20180622,20180619,3,8.09302325581395,1
25762101,20171222,20171219,3,0.0,1
25762101,20180107,20180103,4,3.75,1
25762101,20180122,20180110,12,4.4,1
25762101,20180207,20180201,6,4.4,1
25762101,20180222,20180221,1,5.81818181818182,1
25762101,20180307,20180306,1,5.92307692307692,1
25762101,20180322,20180320,2,5.35294117647059,1
25762101,20180407,20180329,9,5.55555555555556,1
25762101,20180422,20180414,8,5.8,1
25762101,20180507,20180502,5,5.82608695652174,1
25762101,20180522,20180516,6,5.92,1
25762101,20180607,20180603,4,5.92857142857143,1
25762101,20180622,20180619,3,5.87096774193548,1
25767354,20171122,20171115,7,0.0,0
25767354,20171207,20171115,22,0.0,0
25767354,20171222,20171115,37,0.0,0
25767354,20180107,20171115,53,0.0,0
25767354,20180122,20171115,68,0.0,0
25767354,20180207,20171115,84,0.0,1
25795106,20170907,20170828,10,0.0,1
25795106,20170922,20170921,1,12.0,1
25795106,20171007,20171006,1,9.75,0
25795106,20171022,20171006,16,9.75,1
25795106,20171107,20171102,5,11.0,0
25795106,20171122,20171102,20,11.0,0
25795106,20171207,20171102,35,11.0,1
25795106,20171222,20171211,11,15.0,0
25795106,20180107,20180107,0,15.0,0
25795106,20180122,20180122,0,16.5,1
25795106,20180207,20180207,0,13.1666666666667,1
25795106,20180222,20180221,1,11.0625,1
25795106,20180307,20180302,5,10.3333333333333,1
25795106,20180322,20180320,2,9.27272727272727,1
25795106,20180407,20180401,6,9.39130434782609,1
25795106,20180422,20180419,3,9.75,1
25795106,20180507,20180507,0,9.88,1
25795106,20180522,20180521,1,9.17241379310345,1
25795106,20180607,20180601,6,8.93548387096774,1
25795106,20180622,20180622,0,9.1875,1
25819452,20170722,20170711,11,0.0,1
25819452,20170807,20170727,11,8.0,0
25819452,20170822,20170727,26,8.0,0
25819452,20170907,20170727,42,8.0,1
25819452,20170922,20170909,13,20.0,0
25819452,20171007,20170909,28,20.0,0
25819452,20171022,20170909,43,20.0,0
25819452,20171107,20170909,59,20.0,0
25819452,20171122,20170909,74,20.0,1
25819452,20171207,20171206,1,29.6,1
25819452,20171222,20171218,4,22.8571428571429,1
25819452,20180107,20171230,8,21.5,1
25819452,20180122,20180118,4,21.2222222222222,0
25819452,20180207,20180118,20,21.2222222222222,1
25819452,20180222,20180213,9,21.7,1
25819452,20180307,20180305,2,18.2307692307692,0
25819452,20180322,20180305,17,18.2307692307692,1
25819452,20180407,20180402,5,18.9285714285714,1
25819452,20180422,20180415,7,18.5333333333333,1
25819452,20180507,20180502,5,16.3888888888889,1
25819452,20180522,20180521,1,15.7,1
25819452,20180607,20180607,0,14.9090909090909,1
25819452,20180622,20180621,1,13.8,0
25837008,20171222,20171219,3,0.0,1
25837008,20180107,20171228,10,4.5,1
25837008,20180122,20180109,13,7.0,0
25837008,20180207,20180109,29,7.0,1
25842162,20170707,20170702,5,0.0,1
25842162,20170722,20170718,4,8.0,0
25842162,20170807,20170718,20,8.0,1
25842162,20170822,20170821,1,16.6666666666667,0
25842162,20170907,20170821,17,16.6666666666667,1
25842162,20170922,20170914,8,18.5,0
25842162,20171007,20170914,23,18.5,1
25842162,20171022,20171014,8,20.8,1
25842162,20171107,20171107,0,20.3333333333333,1
25842162,20171122,20171117,5,17.25,1
25842162,20171207,20171205,2,12.0,1
25842162,20171222,20171214,8,11.7857142857143,1
25842162,20180107,20180105,2,11.0,0
25842162,20180122,20180105,17,11.0,1
25842162,20180207,20180123,15,11.3888888888889,1
25842162,20180222,20180219,3,11.6,1
25842162,20180307,20180307,0,11.6666666666667,1
25842162,20180322,20180313,9,10.16,1
25842162,20180407,20180405,2,9.89285714285714,1
25842162,20180422,20180421,1,8.87878787878788,1
25842162,20180507,20180507,0,8.65714285714286,1
25842162,20180522,20180522,0,8.2051282051282,1
25842162,20180607,20180605,2,7.34782608695652,1
25842162,20180622,20180622,0,7.25531914893617,1
25845868,20170722,20170721,1,2.5,0
25845868,20170807,20170721,17,2.5,0
25845868,20170822,20170721,32,2.5,0
25845868,20170907,20170907,0,2.5,1
25845868,20170922,20170918,4,12.8,0
25845868,20171007,20170918,19,12.8,1
25845868,20171022,20171018,4,15.6666666666667,0
25845868,20171107,20171018,20,15.6666666666667,1
25845868,20171122,20171119,3,18.0,0
25845868,20171207,20171119,18,18.0,0
25845868,20171222,20171119,33,18.0,0
25845868,20180107,20171119,49,18.0,1
25845868,20180122,20180115,7,22.875,0
25845868,20180207,20180115,23,22.875,0
25845868,20180222,20180115,38,22.875,0
25845868,20180307,20180115,51,22.875,0
25845868,20180322,20180115,66,22.875,0
25845868,20180407,20180115,82,22.875,0
25845868,20180422,20180115,97,22.875,0
25845868,20180507,20180115,112,22.875,0
25845868,20180522,20180115,127,22.875,0
25845868,20180607,20180115,143,22.875,0
25845868,20180622,20180115,158,22.875,0
25859704,20170722,20170711,11,0.0,0
25859704,20170807,20170711,27,0.0,1
25859704,20170822,20170816,6,18.0,0
25859704,20170907,20170816,22,18.0,1
25859704,20170922,20170911,11,20.6666666666667,1
25859704,20171007,20171006,1,21.75,0
25859704,20171022,20171006,16,21.75,0
25859704,20171107,20171006,32,21.75,1
25859704,20171122,20171109,13,24.2,1
25859704,20171207,20171128,9,23.3333333333333,0
25859704,20171222,20171128,24,23.3333333333333,0
25859704,20180107,20171128,40,23.3333333333333,0
25859704,20180122,20171128,55,23.3333333333333,0
25859704,20180207,20171128,71,23.3333333333333,0
25859704,20180222,20171128,86,23.3333333333333,1
25859704,20180307,20180225,10,32.7142857142857,0
25859704,20180322,20180225,25,32.7142857142857,1
25859704,20180407,20180407,0,32.125,1
25859704,20180422,20180418,4,28.1,0
25859704,20180507,20180418,19,28.1,0
25859704,20180522,20180418,34,28.1,1
25859704,20180607,20180529,9,29.2727272727273,0
25859704,20180622,20180529,24,29.2727272727273,1
25895375,20180207,20180122,16,0.0,0
25895375,20180222,20180122,31,0.0,1
25895375,20180307,20180302,5,19.5,0
25895375,20180322,20180302,20,19.5,1
25895375,20180407,20180402,5,23.3333333333333,0
25895375,20180422,20180402,20,23.3333333333333,0
25895375,20180507,20180402,35,23.3333333333333,0
25895375,20180522,20180402,50,23.3333333333333,0
25895375,20180607,20180402,66,23.3333333333333,0
25895375,20180622,20180402,81,23.3333333333333,0
25978006,20170922,20170912,10,2.0,1
25978006,20171007,20170928,9,6.66666666666667,1
25978006,20171022,20171010,12,8.0,0
25978006,20171107,20171010,28,8.0,0
25978006,20171122,20171010,43,8.0,0
25978006,20171207,20171010,58,8.0,0
25978006,20171222,20171010,73,8.0,1
25978006,20180107,20171229,9,22.4,0
25978006,20180122,20171229,24,22.4,1
25978006,20180207,20180204,3,24.8333333333333,0
25978006,20180222,20180204,18,24.8333333333333,0
25978006,20180307,20180204,31,24.8333333333333,0
25978006,20180322,20180204,46,24.8333333333333,1
25978006,20180407,20180331,7,29.1428571428571,0
25978006,20180422,20180331,22,29.1428571428571,0
25978006,20180507,20180331,37,29.1428571428571,1
25999936,20170707,20170701,6,0.0,0
25999936,20170722,20170701,21,0.0,0
25999936,20170807,20170701,37,0.0,1
25999936,20170822,20170812,10,21.0,1
25999936,20170907,20170905,2,16.5,0
25999936,20170922,20170905,17,16.5,0
25999936,20171007,20171007,0,16.5,0
25999936,20171022,20171007,15,19.6,1
25999936,20171107,20171031,7,20.3333333333333,1
25999936,20171122,20171118,4,17.5,1
25999936,20171207,20171124,13,16.2222222222222,0
25999936,20171222,20171124,28,16.2222222222222,1
25999936,20180107,20171228,10,18.0,0
25999936,20180122,20171228,25,18.0,1
25999936,20180207,20180203,4,19.7272727272727,1
25999936,20180222,20180220,2,16.7142857142857,1
25999936,20180307,20180224,11,15.8666666666667,1
25999936,20180322,20180311,11,15.8125,1
25999936,20180407,20180329,9,15.9411764705882,1
25999936,20180422,20180408,14,15.6111111111111,1
25999936,20180507,20180429,8,15.8947368421053,0
25999936,20180522,20180429,23,15.8947368421053,1
25999936,20180607,20180607,0,15.2727272727273,0
25999936,20180622,20180622,0,14.8260869565217,0
26076247,20171022,20171016,6,0.0,0
26076247,20171107,20171016,22,0.0,0
26076247,20171122,20171016,37,0.0,1
26076247,20171207,20171130,7,22.5,1
26076247,20171222,20171211,11,18.6666666666667,0
26076247,20180107,20171211,27,18.6666666666667,1
26076247,20180122,20180118,4,23.5,0
26076247,20180207,20180118,20,23.5,0
26076247,20180222,20180118,35,23.5,0
26076247,20180307,20180118,48,23.5,0
26076247,20180322,20180118,63,23.5,0
26076247,20180407,20180118,79,23.5,0
26076247,20180422,20180118,94,23.5,1
26076247,20180507,20180502,5,39.6,0
26076247,20180522,20180502,20,39.6,1
26131905,20170707,20170704,3,0.0,1
26131905,20170722,20170719,3,3.75,1
26131905,20170807,20170804,3,3.875,1
26131905,20170822,20170813,9,4.0,1
26131905,20170907,20170904,3,4.76923076923077,1
26131905,20170922,20170912,10,5.0,1
26131905,20171007,20170928,9,5.375,0
26131905,20171022,20171022,0,5.375,0
26131905,20171107,20171022,16,6.47058823529412,1
26131905,20171122,20171115,7,7.05263157894737,1
26131905,20171207,20171126,11,7.25,1
26131905,20171222,20171221,1,7.72727272727273,1
26131905,20180107,20180102,5,7.58333333333333,1
26131905,20180122,20180116,6,7.25925925925926,1
26131905,20180207,20180205,2,7.44827586206897,1
26131905,20180222,20180221,1,7.25,1
26131905,20180307,20180301,6,7.27272727272727,0
26131905,20180322,20180301,21,7.27272727272727,1
26131905,20180407,20180403,4,7.58333333333333,1
26131905,20180422,20180419,3,7.60526315789474,0
